ID,fixed acidity,,volatile acidity,,citric acid,,residual sugar,,chlorides,,free sulfur dioxide,,total sulfur dioxide,,density,,pH,,sulphates,,alcohol,type,location,quality,Predicted Type,,Avg. Alcohol,Avg. Sulphates,Avg. Fixed Acids,Avg. Vol Acids,Avg. Citric Acid,Avg. Res. Sugar,Avg. Chlorides,Avg. Free Sulph,Avg. Tot Sulph,Avg. Density,Avg. pH,,,,,,,,,,
4623,5.8,white,0.3,white,0.23,red,1.5,red,0.034,white,37,white,121,white,0.98871,white,2.96,white,0.34,white,12.1,white,California,6,white,,,,,,,,,,,,,white,white,red,red,white,white,white,white,white,white
4624,6.7,white,0.29,white,0.49,white,4.7,white,0.034,white,35,white,156,white,0.9945,white,3.13,white,0.45,white,9.9,white,California,6,white,,,,,,,,,,,,,white,white,white,white,white,white,white,white,white,white
4625,7.3,white,0.23,white,0.34,white,9.3,white,0.052,white,19,red,86,red,0.99574,red,3.04,white,0.56,white,10,white,California,5,white,,,,,,,,,,,,,white,white,white,white,white,red,red,red,white,white
4626,6.5,white,0.24,white,0.32,white,7.6,white,0.038,white,48,white,203,white,0.9958,red,3.45,red,0.54,white,9.7,white,California,7,white,,,,,,,,,,,,,white,white,white,white,white,white,white,red,red,white
4628,6.6,white,0.25,white,0.35,white,2.9,red,0.034,white,38,white,121,white,0.99008,white,3.19,white,0.4,white,12.8,white,California,6,white,,,,,,,,,,,,,white,white,white,red,white,white,white,white,white,white
4630,7.3,white,0.19,white,0.27,red,13.9,white,0.057,white,45,white,155,white,0.99807,red,2.94,white,0.41,white,8.8,white,California,8,white,,,,,,,,,,,,,white,white,red,white,white,white,white,red,white,white
4631,8.2,red,0.68,red,0.3,red,2.1,red,0.047,white,17,red,138,white,0.995,white,3.22,white,0.71,red,10.8,white,Texas,4,red,,,,,,,,,,,,,red,red,red,red,white,red,white,white,white,red
4634,6.5,white,0.43,red,0.28,red,11.25,white,0.032,white,31,white,87,red,0.9922,white,3.02,white,0.38,white,12.4,white,California,6,white,,,,,,,,,,,,,white,red,red,white,white,white,red,white,white,white
4635,6.5,white,0.41,red,0.64,white,11.8,white,0.065,white,65,white,225,white,0.9978,red,3.12,white,0.51,white,8.9,white,Texas,5,white,,,,,,,,,,,,,white,red,white,white,white,white,white,red,white,white
4636,6.6,white,0.27,white,0.41,white,1.3,red,0.052,white,16,red,142,white,0.9951,white,3.42,red,0.47,white,10,white,Texas,6,white,,,,,,,,,,,,,white,white,white,red,white,red,white,white,red,white
4637,6.9,white,0.24,white,0.35,white,1,red,0.052,white,35,white,146,white,0.993,white,3.45,red,0.44,white,10,white,Texas,6,white,,,,,,,,,,,,,white,white,white,red,white,white,white,white,red,white
4638,6.2,white,0.3,white,0.31,white,1.6,red,0.035,white,40,white,106,white,0.98914,white,3.26,red,0.39,white,12.9,white,California,7,white,,,,,,,,,,,,,white,white,white,red,white,white,white,white,red,white
4639,7.1,white,0.14,white,0.33,white,1,red,0.104,red,20,red,54,red,0.99057,white,3.19,white,0.64,red,11.5,white,California,6,red,,,,,,,,,,,,,white,white,white,red,red,red,red,white,white,red
4640,5.3,white,0.6,red,0.34,white,1.4,red,0.031,white,3,red,60,red,0.98854,white,3.27,red,0.38,white,13,white,California,6,red,,,,,,,,,,,,,white,red,white,red,white,red,red,white,red,white
4641,6.4,white,0.38,white,0.19,red,4.5,white,0.038,white,36,white,119,white,0.99151,white,3.07,white,0.42,white,11.2,white,Texas,6,white,,,,,,,,,,,,,white,white,red,white,white,white,white,white,white,white
4643,7.5,white,0.27,white,0.31,white,5.8,white,0.057,white,131,white,313,white,0.9946,white,3.18,white,0.59,red,10.5,white,Texas,5,white,,,,,,,,,,,,,white,white,white,white,white,white,white,white,white,red
4645,7.2,white,0.27,white,0.42,white,1.6,red,0.05,white,35,white,135,white,0.992,white,2.94,white,0.46,white,11,white,California,6,white,,,,,,,,,,,,,white,white,white,red,white,white,white,white,white,white
4646,6.5,white,0.37,white,0.33,white,3.9,red,0.027,white,40,white,130,white,0.9906,white,3.28,red,0.39,white,12.7,white,California,7,white,,,,,,,,,,,,,white,white,white,red,white,white,white,white,red,white
4648,7.2,white,0.26,white,0.4,white,6.3,white,0.047,white,52,white,172,white,0.99573,red,3.18,white,0.53,white,9.5,white,California,6,white,,,,,,,,,,,,,white,white,white,white,white,white,white,red,white,white
4649,7.7,red,0.32,white,0.48,white,2.3,red,0.04,white,28,white,114,white,0.9911,white,3.2,white,0.52,white,12.8,white,California,7,white,,,,,,,,,,,,,red,white,white,red,white,white,white,white,white,white
4650,6.8,white,0.22,white,0.35,white,5.5,white,0.043,white,21,red,114,white,0.9938,white,3.3,red,0.53,white,10.7,white,California,7,white,,,,,,,,,,,,,white,white,white,white,white,red,white,white,red,white
4652,6.2,white,0.355,white,0.35,white,2,red,0.046,white,31,white,95,white,0.98822,white,3.06,white,0.46,white,13.6,white,California,6,white,,,,,,,,,,,,,white,white,white,red,white,white,white,white,white,white
4653,6.1,white,0.28,white,0.25,red,6.9,white,0.056,white,44,white,201,white,0.9955,red,3.19,white,0.4,white,9.1,white,California,6,white,,,,,,,,,,,,,white,white,red,white,white,white,white,red,white,white
4654,7.2,white,0.22,white,0.28,red,7.2,white,0.06,white,41,white,132,white,0.9935,white,3.08,white,0.59,red,11.3,white,California,6,white,,,,,,,,,,,,,white,white,red,white,white,white,white,white,white,red
4655,7.3,white,0.25,white,0.36,white,13.1,white,0.05,white,35,white,200,white,0.9986,red,3.04,white,0.46,white,8.9,white,California,7,white,,,,,,,,,,,,,white,white,white,white,white,white,white,red,white,white
4656,7,white,0.29,white,0.49,white,3.8,red,0.047,white,37,white,136,white,0.9938,white,2.95,white,0.4,white,9.4,white,California,6,white,,,,,,,,,,,,,white,white,white,red,white,white,white,white,white,white
4657,7.5,white,0.21,white,0.32,white,4.8,white,0.056,white,39,white,113,white,0.99393,white,3.11,white,0.52,white,10.2,white,California,7,white,,,,,,,,,,,,,white,white,white,white,white,white,white,white,white,white
4658,6.1,white,0.17,white,0.28,red,4.5,white,0.033,white,46,white,150,white,0.9933,white,3.43,red,0.49,white,10.9,white,California,6,white,,,,,,,,,,,,,white,white,red,white,white,white,white,white,red,white
4659,7.7,red,0.32,white,0.62,white,10.6,white,0.036,white,56,white,153,white,0.9978,red,3.13,white,0.44,white,8.9,white,California,6,white,,,,,,,,,,,,,red,white,white,white,white,white,white,red,white,white
4660,6.4,white,0.29,white,0.18,red,15,white,0.04,white,21,red,116,white,0.99736,red,3.14,white,0.5,white,9.2,white,California,5,white,,,,,,,,,,,,,white,white,red,white,white,red,white,red,white,white
4662,6.3,white,0.2,white,0.24,red,1.7,red,0.052,white,36,white,135,white,0.99374,white,3.8,red,0.66,red,10.8,white,California,6,white,,,,,,,,,,,,,white,white,red,red,white,white,white,white,red,red
4663,7.4,white,0.29,white,0.25,red,3.8,red,0.044,white,30,white,114,white,0.992,white,3.11,white,0.4,white,11,white,California,6,white,,,,,,,,,,,,,white,white,red,red,white,white,white,white,white,white
4664,6.3,white,0.25,white,0.44,white,11.6,white,0.041,white,48,white,195,white,0.9968,red,3.18,white,0.52,white,9.5,white,Texas,5,white,,,,,,,,,,,,,white,white,white,white,white,white,white,red,white,white
4665,6.1,white,0.41,red,0.04,red,1.3,red,0.036,white,23,red,121,white,0.99228,white,3.24,white,0.61,red,9.9,white,California,6,red,,,,,,,,,,,,,white,red,red,red,white,red,white,white,white,red
4666,7.7,red,0.16,white,0.41,white,1.7,red,0.048,white,60,white,173,white,0.9932,white,3.24,white,0.66,red,11.2,white,California,7,white,,,,,,,,,,,,,red,white,white,red,white,white,white,white,white,red
4670,6.1,white,0.22,white,0.38,white,2.8,red,0.144,red,12,red,65,red,0.9908,white,2.95,white,0.64,red,11.4,white,California,6,red,,,,,,,,,,,,,white,white,white,red,red,red,red,white,white,red
4671,6.2,white,0.25,white,0.47,white,11.6,white,0.048,white,62,white,210,white,0.9968,red,3.19,white,0.5,white,9.5,white,Texas,5,white,,,,,,,,,,,,,white,white,white,white,white,white,white,red,white,white
4672,6.6,white,0.31,white,0.49,white,7.7,white,0.05,white,52,white,220,white,0.9964,red,3.12,white,0.45,white,8.8,white,Texas,5,white,,,,,,,,,,,,,white,white,white,white,white,white,white,red,white,white
4673,7.8,red,0.21,white,0.34,white,11.9,white,0.039,white,55,white,140,white,0.9959,red,3.02,white,0.31,white,10.3,white,California,6,white,,,,,,,,,,,,,red,white,white,white,white,white,white,red,white,white
4674,6.4,white,0.18,white,0.31,white,1.6,red,0.049,white,36,white,127,white,0.9934,white,3.6,red,0.67,red,10.4,white,California,7,white,,,,,,,,,,,,,white,white,white,red,white,white,white,white,red,red
4675,6.8,white,0.31,white,0.09,red,1.4,red,0.04,white,56,white,145,white,0.9922,white,3.19,white,0.46,white,10,white,Texas,5,white,,,,,,,,,,,,,white,white,red,red,white,white,white,white,white,white
4676,6,white,0.27,white,0.32,white,3.6,red,0.035,white,36,white,133,white,0.99215,white,3.23,white,0.46,white,10.8,white,California,6,white,,,,,,,,,,,,,white,white,white,red,white,white,white,white,white,white
4677,6.7,white,0.18,white,0.25,red,14.3,white,0.048,white,79,white,149,white,0.9975,red,3.12,white,0.37,white,9.7,white,Texas,5,white,,,,,,,,,,,,,white,white,red,white,white,white,white,red,white,white
4678,8,red,0.22,white,0.42,white,14.6,white,0.044,white,45,white,163,white,1.0003,red,3.21,white,0.69,red,8.6,white,California,7,white,,,,,,,,,,,,,red,white,white,white,white,white,white,red,white,red
4679,6.2,white,0.25,white,0.48,white,10,white,0.044,white,78,white,240,white,0.99655,red,3.25,red,0.47,white,9.5,white,California,6,white,,,,,,,,,,,,,white,white,white,white,white,white,white,red,red,white
4681,6.9,white,0.25,white,0.35,white,9.2,white,0.034,white,42,white,150,white,0.9947,white,3.21,white,0.36,white,11.5,white,California,6,white,,,,,,,,,,,,,white,white,white,white,white,white,white,white,white,white
4682,5.5,white,0.16,white,0.26,red,1.5,red,0.032,white,35,white,100,white,0.99076,white,3.43,red,0.77,red,12,white,California,6,white,,,,,,,,,,,,,white,white,red,red,white,white,white,white,red,red
4683,9.5,red,0.21,white,0.47,white,1.3,red,0.039,white,21,red,123,white,0.9959,red,2.9,white,0.64,red,9.5,white,Texas,5,red,,,,,,,,,,,,,red,white,white,red,white,red,white,red,white,red
4685,6.3,white,0.26,white,0.29,red,2.2,red,0.043,white,35,white,175,white,0.9918,white,3.38,red,0.43,white,11.6,white,California,6,white,,,,,,,,,,,,,white,white,red,red,white,white,white,white,red,white
4686,6.4,white,0.35,white,0.2,red,5.7,white,0.034,white,18,red,117,white,0.9944,white,3.33,red,0.43,white,10.1,white,Texas,5,white,,,,,,,,,,,,,white,white,red,white,white,red,white,white,red,white
4687,7.7,red,0.23,white,0.31,white,10.7,white,0.038,white,59,white,186,white,0.9969,red,3.12,white,0.55,white,9.5,white,California,6,white,,,,,,,,,,,,,red,white,white,white,white,white,white,red,white,white
4688,6.9,white,0.34,white,0.36,white,1.4,red,0.032,white,13,red,145,white,0.99214,white,3.07,white,0.52,white,9.8,white,Texas,5,white,,,,,,,,,,,,,white,white,white,red,white,red,white,white,white,white
4689,7.9,red,0.18,white,0.49,white,5.2,white,0.051,white,36,white,157,white,0.9953,white,3.18,white,0.48,white,10.6,white,California,6,white,,,,,,,,,,,,,red,white,white,white,white,white,white,white,white,white
4690,7.4,white,0.3,white,0.22,red,1.4,red,0.046,white,16,red,135,white,0.9928,white,3.08,white,0.77,red,10.4,white,Texas,7,white,,,,,,,,,,,,,white,white,red,red,white,red,white,white,white,red
4691,6.2,white,0.23,white,0.36,white,17.2,white,0.039,white,37,white,130,white,0.99946,red,3.23,white,0.43,white,8.8,white,California,6,white,,,,,,,,,,,,,white,white,white,white,white,white,white,red,white,white
4692,7,white,0.16,white,0.26,red,6.85,white,0.047,white,30,white,220,white,0.99622,red,3.38,red,0.58,red,10.1,white,California,6,white,,,,,,,,,,,,,white,white,red,white,white,white,white,red,red,red
4693,6.6,white,0.17,white,0.28,red,1.1,red,0.034,white,55,white,108,white,0.98939,white,3,white,0.52,white,11.9,white,California,7,white,,,,,,,,,,,,,white,white,red,red,white,white,white,white,white,white
4694,7.3,white,0.15,white,0.4,white,2,red,0.05,white,24,red,92,red,0.9932,white,3.14,white,0.45,white,10.5,white,Texas,5,white,,,,,,,,,,,,,white,white,white,red,white,red,red,white,white,white
4695,6.4,white,0.17,white,0.34,white,1.5,red,0.093,red,43,white,136,white,0.9938,white,3.25,red,0.49,white,9.6,white,California,6,white,,,,,,,,,,,,,white,white,white,red,red,white,white,white,red,white
4696,6.2,white,0.12,white,0.34,white,1.5,red,0.045,white,43,white,117,white,0.9939,white,3.42,red,0.51,white,9,white,Texas,6,white,,,,,,,,,,,,,white,white,white,red,white,white,white,white,red,white
4697,4.9,white,0.47,red,0.17,red,1.9,red,0.035,white,60,white,148,white,0.98964,white,3.27,red,0.35,white,11.5,white,California,6,white,,,,,,,,,,,,,white,red,red,red,white,white,white,white,red,white
4699,7.3,white,0.26,white,0.24,red,1.7,red,0.05,white,10,red,112,white,0.99286,white,3.11,white,0.43,white,9.9,white,California,5,white,,,,,,,,,,,,,white,white,red,red,white,red,white,white,white,white
4700,7.1,white,0.09,white,0.3,red,6.2,white,0.032,white,24,red,134,white,0.993,white,2.99,white,0.39,white,10.9,white,Texas,6,white,,,,,,,,,,,,,white,white,red,white,white,red,white,white,white,white
4701,5.9,white,0.26,white,0.27,red,18.2,white,0.048,white,52,white,168,white,0.9993,red,3.35,red,0.44,white,9.4,white,Texas,5,white,,,,,,,,,,,,,white,white,red,white,white,white,white,red,red,white
4702,7.3,white,0.24,white,0.43,white,2,red,0.021,white,20,red,69,red,0.99,white,3.08,white,0.56,white,12.2,white,Texas,6,white,,,,,,,,,,,,,white,white,white,red,white,red,red,white,white,white
4704,6.5,white,0.3,white,0.28,red,11.45,white,0.041,white,29,white,109,white,0.99418,white,2.98,white,0.3,white,10.9,white,California,6,white,,,,,,,,,,,,,white,white,red,white,white,white,white,white,white,white
4707,7.3,white,0.24,white,0.34,white,15.4,white,0.05,white,38,white,174,white,0.9983,red,3.03,white,0.42,white,9,white,California,6,white,,,,,,,,,,,,,white,white,white,white,white,white,white,red,white,white
4708,7.7,red,0.3,white,0.32,white,1.6,red,0.037,white,23,red,124,white,0.9919,white,2.93,white,0.33,white,11,white,California,6,white,,,,,,,,,,,,,red,white,white,red,white,red,white,white,white,white
4709,7.8,red,0.3,white,0.29,red,16.85,white,0.054,white,23,red,135,white,0.9998,red,3.16,white,0.38,white,9,white,Texas,6,white,,,,,,,,,,,,,red,white,red,white,white,red,white,red,white,white
4710,7,white,0.32,white,0.24,red,6.2,white,0.048,white,31,white,228,white,0.9957,red,3.23,white,0.62,red,9.4,white,Texas,6,white,,,,,,,,,,,,,white,white,red,white,white,white,white,red,white,red
4711,7.9,red,0.22,white,0.38,white,8,white,0.043,white,46,white,152,white,0.9934,white,3.12,white,0.32,white,11.5,white,California,7,white,,,,,,,,,,,,,red,white,white,white,white,white,white,white,white,white
4712,6.8,white,0.35,white,0.53,white,10.1,white,0.053,white,37,white,151,white,0.9963,red,3.07,white,0.4,white,9.4,white,California,5,white,,,,,,,,,,,,,white,white,white,white,white,white,white,red,white,white
4713,6.6,white,0.38,white,0.18,red,1.2,red,0.042,white,20,red,84,red,0.9927,white,3.22,white,0.45,white,10.1,white,Texas,4,white,,,,,,,,,,,,,white,white,red,red,white,red,red,white,white,white
4714,6.4,white,0.15,white,0.44,white,1.2,red,0.043,white,67,white,150,white,0.9907,white,3.14,white,0.73,red,11.2,white,California,7,white,,,,,,,,,,,,,white,white,white,red,white,white,white,white,white,red
4715,7,white,0.25,white,0.32,white,9,white,0.046,white,56,white,245,white,0.9955,red,3.25,red,0.5,white,10.4,white,Texas,6,white,,,,,,,,,,,,,white,white,white,white,white,white,white,red,red,white
4718,6.2,white,0.27,white,0.47,white,1.2,red,0.146,red,28,white,105,white,0.99224,white,3.23,white,0.51,white,10.1,white,California,5,white,,,,,,,,,,,,,white,white,white,red,red,white,white,white,white,white
4719,5.6,white,0.12,white,0.26,red,4.3,red,0.038,white,18,red,97,white,0.99477,white,3.36,red,0.46,white,9.2,white,California,5,white,,,,,,,,,,,,,white,white,red,red,white,red,white,white,red,white
4720,6.7,white,0.13,white,0.29,red,5.3,white,0.051,white,31,white,122,white,0.9944,white,3.44,red,0.37,white,9.7,white,California,6,white,,,,,,,,,,,,,white,white,red,white,white,white,white,white,red,white
4721,6.4,white,0.28,white,0.41,white,6.8,white,0.045,white,61,white,216,white,0.9952,white,3.09,white,0.46,white,9.4,white,Texas,5,white,,,,,,,,,,,,,white,white,white,white,white,white,white,white,white,white
4722,7.4,white,0.3,white,0.22,red,5.25,white,0.053,white,33,white,180,white,0.9926,white,3.13,white,0.45,white,11.6,white,California,6,white,,,,,,,,,,,,,white,white,red,white,white,white,white,white,white,white
4723,5.6,white,0.35,white,0.4,white,6.3,white,0.022,white,23,red,174,white,0.9922,white,3.54,red,0.5,white,11.6,white,California,7,white,,,,,,,,,,,,,white,white,white,white,white,red,white,white,red,white
4724,5.4,white,0.3,white,0.3,red,1.2,red,0.029,white,25,red,93,white,0.98742,white,3.31,red,0.4,white,13.6,white,California,7,white,,,,,,,,,,,,,white,white,red,red,white,red,white,white,red,white
4725,6.7,white,0.3,white,0.29,red,2.8,red,0.025,white,37,white,107,white,0.99159,white,3.31,red,0.63,red,11.3,white,California,7,white,,,,,,,,,,,,,white,white,red,red,white,white,white,white,red,red
4727,6.7,white,0.25,white,0.26,red,13.5,white,0.06,white,50,white,156,white,0.99784,red,3.39,red,0.46,white,9.9,white,California,6,white,,,,,,,,,,,,,white,white,red,white,white,white,white,red,red,white
4728,6.4,white,0.25,white,0.57,white,1,red,0.062,white,21,red,122,white,0.99238,white,3,white,0.4,white,9.5,white,California,5,white,,,,,,,,,,,,,white,white,white,red,white,red,white,white,white,white
4729,6.1,white,0.16,white,0.24,red,1.4,red,0.046,white,17,red,77,red,0.99319,white,3.66,red,0.57,white,10.3,white,California,6,red,,,,,,,,,,,,,white,white,red,red,white,red,red,white,red,white
4730,7.2,white,0.34,white,0.3,red,8.4,white,0.051,white,40,white,167,white,0.99756,red,3.48,red,0.62,red,9.7,white,Texas,5,white,,,,,,,,,,,,,white,white,red,white,white,white,white,red,red,red
4731,6.4,white,0.41,red,0.01,red,6.1,white,0.048,white,20,red,70,red,0.99362,white,3.19,white,0.42,white,10,white,California,5,white,,,,,,,,,,,,,white,red,red,white,white,red,red,white,white,white
4732,6.3,white,0.18,white,0.24,red,3.4,red,0.053,white,20,red,119,white,0.99373,white,3.11,white,0.52,white,9.2,white,California,6,white,,,,,,,,,,,,,white,white,red,red,white,red,white,white,white,white
4733,6.4,white,0.32,white,0.31,white,1.9,red,0.037,white,34,white,126,white,0.99,white,3.06,white,0.45,white,11.8,white,California,6,white,,,,,,,,,,,,,white,white,white,red,white,white,white,white,white,white
